numero_expediente,fecha,nombre,link
CFP 5500/2021,2025-04-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=13522207&tipo=corrupcion-administrativa
CFP 10348/2017,2021-11-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10287910&tipo=corrupcion-administrativa
CFP 10348/2017,2019-02-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7701933&tipo=corrupcion-administrativa
CFP 10348/2017,2019-01-02,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7654656&tipo=corrupcion-administrativa
CFP 10348/2017,2018-12-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7581339&tipo=corrupcion-administrativa
CFP 10348/2017,2018-12-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7581228&tipo=corrupcion-administrativa
CFP 10348/2017,2018-09-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7228095&tipo=corrupcion-administrativa
CFP 10348/2017,2018-06-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6793476&tipo=corrupcion-administrativa
CFP 10348/2017,2018-04-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6463134&tipo=corrupcion-administrativa
CFP 10348/2017,2018-03-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6276299&tipo=corrupcion-administrativa
CFP 10348/2017,2018-02-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6170203&tipo=corrupcion-administrativa
CFP 10348/2017,2018-01-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6136666&tipo=corrupcion-administrativa
CFP 10348/2017,2017-12-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6126981&tipo=corrupcion-administrativa
CFP 10348/2017,2017-12-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6127182&tipo=corrupcion-administrativa
CFP 3017/2013,2025-08-26,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=13894916&tipo=corrupcion-administrativa
CFP 3017/2013,2025-05-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=13610585&tipo=corrupcion-administrativa
CFP 3017/2013,2024-11-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=13130891&tipo=corrupcion-administrativa
CFP 3017/2013,2024-10-22,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=13078735&tipo=corrupcion-administrativa
CFP 3017/2013,2024-09-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12996508&tipo=corrupcion-administrativa
CFP 3017/2013,2024-06-04,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=12706014&tipo=corrupcion-administrativa
CFP 3017/2013,2023-12-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12317297&tipo=corrupcion-administrativa
CFP 3017/2013,2023-11-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12248725&tipo=corrupcion-administrativa
CFP 3017/2013,2023-11-24,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=12243804&tipo=corrupcion-administrativa
CFP 3017/2013,2023-11-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12193100&tipo=corrupcion-administrativa
CFP 3017/2013,2023-10-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12157326&tipo=corrupcion-administrativa
CFP 3017/2013,2023-08-31,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11989289&tipo=corrupcion-administrativa
CFP 3017/2013,2023-08-31,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11989280&tipo=corrupcion-administrativa
CFP 3017/2013,2023-08-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11946049&tipo=corrupcion-administrativa
CFP 3017/2013,2023-08-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11946041&tipo=corrupcion-administrativa
CFP 3017/2013,2023-07-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11875582&tipo=corrupcion-administrativa
CFP 3017/2013,2023-07-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11841385&tipo=corrupcion-administrativa
CFP 3017/2013,2023-06-29,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11831620&tipo=corrupcion-administrativa
CFP 3017/2013,2022-07-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10869184&tipo=corrupcion-administrativa
CFP 3017/2013,2022-07-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10845158&tipo=corrupcion-administrativa
CFP 3017/2013,2022-05-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10697196&tipo=corrupcion-administrativa
CFP 3017/2013,2022-05-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10648237&tipo=corrupcion-administrativa
CFP 3017/2013,2022-04-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10612729&tipo=corrupcion-administrativa
CFP 3017/2013,2022-03-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10516825&tipo=corrupcion-administrativa
CFP 3017/2013,2022-03-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10498847&tipo=corrupcion-administrativa
CFP 3017/2013,2021-12-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10357996&tipo=corrupcion-administrativa
CFP 3017/2013,2021-09-16,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10127195&tipo=corrupcion-administrativa
CFP 3017/2013,2021-07-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9975148&tipo=corrupcion-administrativa
CFP 3017/2013,2021-06-18,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9933964&tipo=corrupcion-administrativa
CFP 3017/2013,2021-04-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9793329&tipo=corrupcion-administrativa
CFP 3017/2013,2021-04-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9781477&tipo=corrupcion-administrativa
CFP 3017/2013,2021-03-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9700058&tipo=corrupcion-administrativa
CFP 3017/2013,2021-02-24,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9672106&tipo=corrupcion-administrativa
CFP 3017/2013,2021-02-05,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9639329&tipo=corrupcion-administrativa
CFP 3017/2013,2020-10-30,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9496861&tipo=corrupcion-administrativa
CFP 3017/2013,2020-08-04,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9293328&tipo=corrupcion-administrativa
CFP 3017/2013,2020-07-22,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9262972&tipo=corrupcion-administrativa
CFP 3017/2013,2020-07-16,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9245757&tipo=corrupcion-administrativa
CFP 3017/2013,2020-07-06,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9227509&tipo=corrupcion-administrativa
CFP 3017/2013,2020-06-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9187309&tipo=corrupcion-administrativa
CFP 3017/2013,2020-05-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9150287&tipo=corrupcion-administrativa
CFP 3017/2013,2020-05-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9152978&tipo=corrupcion-administrativa
CFP 3017/2013,2020-04-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9142576&tipo=corrupcion-administrativa
CFP 3017/2013,2020-04-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9139716&tipo=corrupcion-administrativa
CFP 3017/2013,2020-04-15,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=9137624&tipo=corrupcion-administrativa
CFP 3017/2013,2020-04-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9137762&tipo=corrupcion-administrativa
CFP 3017/2013,2020-03-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9117698&tipo=corrupcion-administrativa
CFP 3017/2013,2020-02-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9041255&tipo=corrupcion-administrativa
CFP 3017/2013,2019-12-23,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8955182&tipo=corrupcion-administrativa
CFP 3017/2013,2019-12-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8942338&tipo=corrupcion-administrativa
CFP 3017/2013,2019-12-19,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8939270&tipo=corrupcion-administrativa
CFP 3017/2013,2019-12-18,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8939229&tipo=corrupcion-administrativa
CFP 3017/2013,2019-12-12,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8909522&tipo=corrupcion-administrativa
CFP 3017/2013,2019-12-12,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8906980&tipo=corrupcion-administrativa
CFP 3017/2013,2019-12-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8908858&tipo=corrupcion-administrativa
CFP 3017/2013,2019-12-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8905207&tipo=corrupcion-administrativa
CFP 3017/2013,2019-12-05,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8883621&tipo=corrupcion-administrativa
CFP 3017/2013,2019-12-02,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8865958&tipo=corrupcion-administrativa
CFP 3017/2013,2019-11-27,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8851298&tipo=corrupcion-administrativa
CFP 3017/2013,2019-11-27,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8851299&tipo=corrupcion-administrativa
CFP 3017/2013,2019-11-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8827789&tipo=corrupcion-administrativa
CFP 3017/2013,2019-08-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8491511&tipo=corrupcion-administrativa
CFP 3017/2013,2019-08-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8400046&tipo=corrupcion-administrativa
CFP 3017/2013,2019-07-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8360930&tipo=corrupcion-administrativa
CFP 3017/2013,2019-06-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8245158&tipo=corrupcion-administrativa
CFP 3017/2013,2019-06-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8238022&tipo=corrupcion-administrativa
CFP 3017/2013,2019-05-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8051116&tipo=corrupcion-administrativa
CFP 3017/2013,2019-04-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7947899&tipo=corrupcion-administrativa
CFP 3017/2013,2019-04-05,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7923891&tipo=corrupcion-administrativa
CFP 3017/2013,2019-04-05,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7923756&tipo=corrupcion-administrativa
CFP 3017/2013,2019-03-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7851304&tipo=corrupcion-administrativa
CFP 3017/2013,2019-02-14,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7721579&tipo=corrupcion-administrativa
CFP 3017/2013,2019-02-14,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7721746&tipo=corrupcion-administrativa
CFP 3017/2013,2019-02-14,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7721782&tipo=corrupcion-administrativa
CFP 3017/2013,2018-12-07,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7568578&tipo=corrupcion-administrativa
CFP 3017/2013,2018-12-06,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7562519&tipo=corrupcion-administrativa
CFP 3017/2013,2018-10-11,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7324591&tipo=corrupcion-administrativa
CFP 3017/2013,2018-10-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7283926&tipo=corrupcion-administrativa
CFP 3017/2013,2018-09-25,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7229602&tipo=corrupcion-administrativa
CFP 3017/2013,2018-09-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7205287&tipo=corrupcion-administrativa
CFP 3017/2013,2018-09-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7205078&tipo=corrupcion-administrativa
CFP 3017/2013,2018-09-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7189161&tipo=corrupcion-administrativa
CFP 3017/2013,2018-09-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7156631&tipo=corrupcion-administrativa
CFP 3017/2013,2018-08-31,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7110957&tipo=corrupcion-administrativa
CFP 3017/2013,2018-08-27,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7081113&tipo=corrupcion-administrativa
CFP 3017/2013,2018-08-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7040738&tipo=corrupcion-administrativa
CFP 3017/2013,2018-08-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6983076&tipo=corrupcion-administrativa
CFP 3017/2013,2018-08-06,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6961144&tipo=corrupcion-administrativa
CFP 3017/2013,2018-07-30,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6928577&tipo=corrupcion-administrativa
CFP 3017/2013,2018-07-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6911202&tipo=corrupcion-administrativa
CFP 3017/2013,2018-07-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6889204&tipo=corrupcion-administrativa
CFP 3017/2013,2018-06-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6833709&tipo=corrupcion-administrativa
CFP 3017/2013,2018-06-14,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6791145&tipo=corrupcion-administrativa
CFP 3017/2013,2018-05-08,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6574328&tipo=corrupcion-administrativa
CFP 3017/2013,2018-05-02,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6547254&tipo=corrupcion-administrativa
CFP 3017/2013,2018-04-20,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6494165&tipo=corrupcion-administrativa
CFP 3017/2013,2018-04-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6486240&tipo=corrupcion-administrativa
CFP 3017/2013,2018-04-18,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6474619&tipo=corrupcion-administrativa
CFP 3017/2013,2018-04-17,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6468968&tipo=corrupcion-administrativa
CFP 3017/2013,2018-04-06,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6410949&tipo=corrupcion-administrativa
CFP 3017/2013,2018-04-05,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6397816&tipo=corrupcion-administrativa
CFP 3017/2013,2018-04-04,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6393513&tipo=corrupcion-administrativa
CFP 3017/2013,2018-03-23,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6358463&tipo=corrupcion-administrativa
CFP 3017/2013,2018-02-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6185633&tipo=corrupcion-administrativa
CFP 3017/2013,2018-02-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6159258&tipo=corrupcion-administrativa
CFP 3017/2013,2018-02-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6159180&tipo=corrupcion-administrativa
CFP 3017/2013,2017-12-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6127520&tipo=corrupcion-administrativa
CFP 3017/2013,2017-12-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6127570&tipo=corrupcion-administrativa
CFP 3017/2013,2017-12-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6093726&tipo=corrupcion-administrativa
CFP 3017/2013,2017-12-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6093786&tipo=corrupcion-administrativa
CFP 3017/2013,2017-12-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6072848&tipo=corrupcion-administrativa
CFP 3017/2013,2017-12-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6027879&tipo=corrupcion-administrativa
CFP 3017/2013,2017-11-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6011895&tipo=corrupcion-administrativa
CFP 3017/2013,2017-11-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6006617&tipo=corrupcion-administrativa
CFP 3017/2013,2017-11-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6006696&tipo=corrupcion-administrativa
CFP 3017/2013,2017-11-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6007302&tipo=corrupcion-administrativa
CFP 3017/2013,2017-11-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5949561&tipo=corrupcion-administrativa
CFP 3017/2013,2017-10-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5896100&tipo=corrupcion-administrativa
CFP 3017/2013,2017-10-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5833298&tipo=corrupcion-administrativa
CFP 3017/2013,2017-09-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5770333&tipo=corrupcion-administrativa
CFP 3017/2013,2017-09-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5749794&tipo=corrupcion-administrativa
CFP 3017/2013,2017-09-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5741643&tipo=corrupcion-administrativa
CFP 3017/2013,2017-09-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5730981&tipo=corrupcion-administrativa
CFP 3017/2013,2017-08-31,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5686619&tipo=corrupcion-administrativa
CFP 3017/2013,2017-08-31,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5686615&tipo=corrupcion-administrativa
CFP 3017/2013,2017-08-31,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5686548&tipo=corrupcion-administrativa
CFP 3017/2013,2017-08-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5596440&tipo=corrupcion-administrativa
CFP 3017/2013,2017-08-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5596490&tipo=corrupcion-administrativa
CFP 3017/2013,2017-08-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5596347&tipo=corrupcion-administrativa
CFP 3017/2013,2017-08-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5589023&tipo=corrupcion-administrativa
CFP 3017/2013,2017-08-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5571685&tipo=corrupcion-administrativa
CFP 3017/2013,2017-08-02,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5565823&tipo=corrupcion-administrativa
CFP 3017/2013,2017-06-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5464711&tipo=corrupcion-administrativa
