Expediente,Resolución
CFP 14305/2015,06/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,01/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,17/08/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,24/05/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,06/04/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,20/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 9281/2017,19/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7
CFP 9281/2017,15/11/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7
CFP 9281/2017,14/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,29/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,08/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,08/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,08/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,08/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,12/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,12/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,12/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,12/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,12/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,07/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9281/2017,08/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3103/2022,19/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,17/10/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,14/05/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,12/03/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,07/03/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,24/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,13/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,14/02/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,25/11/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,01/11/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,01/11/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,01/11/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,01/11/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3103/2022,27/09/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 14492/2016,15/04/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14492/2016,20/03/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14492/2016,07/09/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14492/2016,10/02/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14492/2016,12/08/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14492/2016,22/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14492/2016,07/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,21/05/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,02/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,13/11/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,05/06/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,08/05/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,01/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,06/06/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,11/05/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,07/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,25/10/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,12/07/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,18/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,26/08/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,06/08/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6025/2016,09/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 5218/2016,13/03/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,05/03/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,05/03/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,05/03/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,04/03/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 5218/2016,26/11/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 5218/2016,19/11/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 5218/2016,01/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,01/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,01/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,06/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,06/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,06/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,31/05/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,28/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,23/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,08/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,10/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,03/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,03/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,02/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,29/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,13/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,13/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,13/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,13/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,11/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,08/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,14/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,10/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,09/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,08/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,20/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,20/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,12/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,09/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,05/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,15/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,15/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,29/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,28/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,28/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,26/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,21/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,19/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,14/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,13/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,11/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,01/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,30/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,30/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,30/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,27/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,22/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,26/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,23/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,17/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,26/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,19/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,18/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,18/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,14/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,06/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,06/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,06/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,06/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,06/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,06/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,10/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,31/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,31/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5218/2016,01/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,16/09/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,09/09/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,14/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,14/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,15/07/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,19/06/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,20/10/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,25/08/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,12/11/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 7888/2015,04/12/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,15/10/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,15/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,24/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,17/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,20/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 7888/2015,22/03/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,10/12/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,03/11/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 22082/2001,07/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 22082/2001,10/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 22082/2001,21/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 22082/2001,09/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 19343/2017,15/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 19343/2017,03/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 19343/2017,06/12/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 7302/2016,10/07/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,14/02/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,03/11/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,24/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,30/03/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,18/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,10/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,04/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,04/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,22/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,17/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,24/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,23/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,27/08/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,17/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,17/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,30/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,22/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,06/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,17/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,09/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7302/2016,09/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 16424/2016,15/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 10348/2017,23/11/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,12/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,02/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,11/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,11/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,25/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,19/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,17/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,08/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,08/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,05/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,28/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,28/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,26/11/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,15/10/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,20/08/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,29/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,23/03/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,08/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,13/04/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,27/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,18/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,10/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,30/01/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,17/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,15/11/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,04/02/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,14/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,06/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,03/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,26/10/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,05/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,09/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,26/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,22/01/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,27/12/2017: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,14/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,07/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,12/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,12/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,12/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,15/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,16/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,27/12/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,13/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,08/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,09/08/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,05/08/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,03/08/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,03/08/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,22/12/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,27/10/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,15/09/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,03/09/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,03/09/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,11/08/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,14/04/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,12/03/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,16/07/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,18/12/2013: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,05/12/2013: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,05/12/2013: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
